location,longitude,latitude,start,end,epiUnit,eventID,animal type,outbreakNumber,species,death,cases,susceptible,killed,slaughtered,First administrative division
SAINT-MALO-DU-BOIS,-0.93615,46.927976,3/15/2022,9/5/2022,Farm,4116,domestic,99329,Birds,300,7300,7300,7000,0,Pays de la Loire
Nabab,89.86,24.49,3/5/2008,3/10/2008,Farm,192,domestic,10547,Birds,500,500,508,8,0,Dhaka
Shebine Elkanater,31.3394,30.3221,4/11/2006,12/2/2007,Farm,77,domestic,6268,Birds,0,0,0,0,0,Al Qalyubiyah
Kelbra 15087A070050,11.14693,51.4328,7/5/2007,10/29/2007,Not applicable,269,wild,4330,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Vinh Vien,105.2501,9.4033,12/28/2006,1/20/2007,Village,76,domestic,1488,Birds,57,57,100,40,0,Ca Mau
SAINT-GEORGES-DE-MONTAIGU,-1.268208,46.91608,3/18/2022,8/29/2022,Farm,4116,domestic,99378,Birds,200,7750,7750,7550,0,Pays de la Loire
Dessouk,30.7313,31.0798,4/11/2006,12/2/2007,Village,77,domestic,6267,Birds,0,0,0,0,0,Kafr Ash Shaykh
Kelbra 15087A070049,11.018328,51.43345,7/5/2007,10/29/2007,Not applicable,269,wild,4329,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Munmun,89.82,24.44,2/14/2008,2/18/2008,Farm,192,domestic,10546,Birds,30,30,2832,2802,0,Dhaka
Luong Tam,105.2533,9.3738,12/24/2006,1/16/2007,Village,76,domestic,1487,Birds,200,250,1000,700,0,Hau Giang
BERNARDIERE,-1.292334,47.031091,3/18/2022,8/29/2022,Farm,4116,domestic,99369,Birds,1000,18900,18900,17900,0,Pays de la Loire
Modern Poultry,90.3833,23.55,2/12/2008,3/3/2008,Farm,192,domestic,10545,Birds,3595,3595,27847,24252,0,Dhaka
Kafr Elzayat,30.8472,30.8192,4/11/2006,12/2/2007,Farm,77,domestic,6266,Birds,0,0,0,0,0,Al Gharbiyah
Kelbra 15087A070048,11.01635,51.431974,7/5/2007,10/29/2007,Not applicable,269,wild,4328,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
TT. U Minh,105.12,9.408364,12/24/2006,1/14/2007,Farm,76,domestic,1486,Birds,12,12,250,200,0,Ca Mau
BROUZILS,-1.303536,46.891541,3/20/2022,8/29/2022,Farm,4116,domestic,99656,Birds,0,4000,4000,4000,0,Pays de la Loire
Dewan,90.36,23.34,2/17/2008,2/20/2008,Farm,192,domestic,10544,Birds,35,35,773,738,0,Dhaka
Kelbra 15087A070047,11.012692,51.431219,7/5/2007,10/29/2007,Not applicable,269,wild,4327,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Abo homos,30.2535,31.0219,4/11/2006,12/2/2007,Farm,77,domestic,6265,Birds,0,0,0,0,0,Ad Daqahliyah
Khanh Lam,104.895181,9.332238,12/21/2006,1/11/2007,Village,76,domestic,1485,Birds,10,10,230,200,0,Ca Mau
BRUFFIERE,-1.175968,46.981837,3/21/2022,8/29/2022,Farm,4116,domestic,99830,Birds,200,4300,4300,4100,0,Pays de la Loire
Anzam,90.15,23.36,2/15/2008,2/19/2008,Farm,192,domestic,10543,Birds,9,9,3269,3260,0,Dhaka
Kelbra 15087A070046,11.007716,51.430234,7/5/2007,10/29/2007,Not applicable,269,wild,4326,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Dar Elsalam,32.1792,26.3452,4/10/2006,12/2/2007,Farm,77,domestic,6264,Birds,0,0,0,0,0,Suhaj
Khanh An,105.0027,9.1501,12/21/2006,1/11/2007,Village,76,domestic,1484,Birds,45,45,200,120,0,Ca Mau
Abdus Sobhan's farm,90.25,23.1,2/10/2008,2/14/2008,Farm,192,domestic,10542,Birds,67,67,827,760,0,Dhaka
Dar Elsalam,32.1841,26.3307,4/10/2006,12/2/2007,Village,77,domestic,6263,Birds,0,0,0,0,0,Suhaj
BRUFFIERE,-1.208359,47.042389,3/18/2022,8/29/2022,Farm,4116,domestic,99422,Birds,200,4000,4000,3800,0,Pays de la Loire
Nürnberg 09564A070019,11.126297,49.460404,7/9/2007,8/7/2007,Not applicable,269,wild,4325,Wildlife (species unspecified),1,1,0,0,0,Bayern
TT. Song Doc,104.829897,9.046632,12/22/2006,1/16/2007,Farm,76,domestic,1483,Birds,22,22,100,78,0,Ca Mau
Kelbra 15087A070045,11.000211,51.438166,7/4/2007,10/29/2007,Not applicable,269,wild,4324,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Aga,31.2719,30.8819,4/10/2006,12/2/2007,Farm,77,domestic,6262,Birds,0,0,0,0,0,Ad Daqahliyah
Chodhury,90.88,24.06,3/20/2008,3/24/2008,Farm,192,domestic,10541,Birds,9846,9846,13000,3154,0,Dhaka
COPECHAGNIERE,-1.341293,46.845448,3/18/2022,8/29/2022,Farm,4116,domestic,99382,Birds,500,8600,8600,8100,0,Pays de la Loire
Tran Hoi,104.94684,9.185238,12/28/2006,1/12/2007,Village,76,domestic,1482,Birds,3,3,42,39,0,Ca Mau
Mit Ghamr,31.3153,30.6454,4/10/2006,12/2/2007,Farm,77,domestic,6261,Birds,0,0,0,0,0,Ad Daqahliyah
Mr Mansur's farm,88.96,24.78,3/10/2008,3/12/2008,Farm,192,domestic,10540,Birds,5698,5698,6121,423,0,Dhaka
Kelbra 15087A070043,11.001647,51.427255,7/4/2007,10/29/2007,Not applicable,269,wild,4323,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
CUGAND,-1.267231,47.078623,3/20/2022,8/29/2022,Farm,4116,domestic,99577,Birds,200,8500,8500,8300,0,Pays de la Loire
Loi An,105.0341,9.0804,12/22/2006,1/12/2007,Village,76,domestic,1481,Birds,4,4,30,26,0,Ca Mau
Kelbra 15087A070041,11.015508,51.433436,7/4/2007,10/29/2007,Not applicable,269,wild,4322,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Banha,31.185,30.4089,4/9/2006,12/2/2007,Farm,77,domestic,6260,Birds,0,0,0,0,0,Al Qalyubiyah
Manir Uddin Paltu's farm,90.916389,23.9925,3/7/2008,3/10/2008,Farm,192,domestic,10539,Birds,30,30,1597,1567,0,Dhaka
BEAUPREAU-EN-MAUGES,-1.014601,47.199242,3/14/2022,9/4/2022,Farm,4116,domestic,99313,Birds,0,7350,7350,7350,0,Pays de la Loire
Khanh Hai,104.839648,9.104654,12/12/2006,1/9/2007,Village,76,domestic,1480,Birds,134,188,500,300,0,Ca Mau
Imbaba,30.8906,30.3028,4/9/2006,12/2/2007,Farm,77,domestic,6259,Birds,0,0,0,0,0,Al Jizah
Kelbra,11.013253,51.432531,7/4/2007,10/29/2007,Not applicable,269,wild,4321,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Ridoy Koel,90.4,23.56,3/7/2008,3/10/2008,Farm,192,domestic,10538,Birds,200,200,9832,9632,0,Dhaka
Khanh Binh Tay,105.0,9.1026,12/21/2006,1/15/2007,Village,76,domestic,1479,Birds,76,120,310,230,0,Ca Mau
BEAUPREAU-EN-MAUGES,-1.111197,47.189726,3/18/2022,9/4/2022,Farm,4116,domestic,99392,Birds,0,103300,103300,103300,0,Pays de la Loire
Kelbra 15087A070039,11.011357,51.430612,7/4/2007,10/29/2007,Not applicable,269,wild,4320,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Samanoud,31.2333,30.9543,4/9/2006,12/2/2007,Farm,77,domestic,6258,Birds,0,0,0,0,0,Al Gharbiyah
Shathi,90.7167,23.9667,3/1/2008,3/6/2008,Farm,192,domestic,10537,Birds,1966,1966,22000,20034,0,Dhaka
Khanh Binh Dong,105.0122,9.0822,12/27/2006,1/21/2007,Village,76,domestic,1478,Birds,90,150,250,160,0,Ca Mau
BEAUPREAU-EN-MAUGES,-1.007624,47.168308,3/18/2022,9/4/2022,Farm,4116,domestic,99401,Birds,0,24400,24400,24400,0,Pays de la Loire
Kelbra 15087A070038,11.011179,51.428854,7/4/2007,10/29/2007,Not applicable,269,wild,4319,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Senoures,30.7506,29.574,4/9/2006,12/2/2007,Farm,77,domestic,6257,Birds,0,0,0,0,0,Al Fayyum
Shyamol Kumar's farm,90.72,23.97,2/28/2008,3/1/2008,Farm,192,domestic,10536,Birds,200,200,900,700,0,Dhaka
Khanh Binh,105.052764,9.161624,12/22/2006,1/15/2007,Farm,76,domestic,1477,Birds,70,101,200,130,0,Ca Mau
BEAUPREAU-EN-MAUGES,-1.009253,47.212079,3/18/2022,9/4/2022,Farm,4116,domestic,99404,Birds,0,16300,16300,16300,0,Pays de la Loire
Kelbra 15087A070037,11.008411,51.432299,7/4/2007,10/29/2007,Not applicable,269,wild,4318,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
El Tahrir ( Wadi elnatron ),30.2825,30.1387,4/9/2006,12/2/2007,Farm,77,domestic,6254,Birds,0,0,0,0,0,Al Buhayrah
Badal,90.39,23.54,2/24/2008,2/27/2008,Farm,192,domestic,10535,Birds,100,100,1900,1800,0,Dhaka
Phuong 1,105.0751,9.1132,12/21/2006,1/11/2007,Farm,76,domestic,1476,Birds,7,7,25,18,0,Ca Mau
BEAUPREAU-EN-MAUGES,-1.026965,47.188564,3/18/2022,9/4/2022,Farm,4116,domestic,99453,Birds,0,4400,4400,4400,0,Pays de la Loire
Kelbra 15087A070036,11.012129,51.429844,7/4/2007,10/29/2007,Not applicable,269,wild,4317,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Elzakazik,31.4842,30.5682,4/8/2006,12/2/2007,Farm,77,domestic,6244,Birds,0,0,0,0,0,Ash Sharqiyah
Rani,90.596389,23.895833,2/17/2008,2/19/2008,Farm,192,domestic,10534,Birds,1680,1680,9277,7597,0,Dhaka
Ly Van Lam,105.0743,9.0843,12/19/2006,1/9/2007,Farm,76,domestic,1475,Birds,40,40,140,100,0,Ca Mau
Kelbra 15087A070035,11.003701,51.430492,7/4/2007,10/29/2007,Not applicable,269,wild,4316,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
BEAUPREAU-EN-MAUGES,-0.912063,47.197747,3/20/2022,9/4/2022,Farm,4116,domestic,99576,Birds,0,2800,2800,2800,0,Pays de la Loire
Elqanater Elkhayria,31.2767,30.9688,4/8/2006,12/2/2007,Farm,77,domestic,6242,Birds,0,0,0,0,0,Al Qalyubiyah
Shishir Kumar's farm,90.57,24.02,2/16/2008,2/18/2008,Farm,192,domestic,10533,Birds,400,400,7593,7193,0,Dhaka
An Xuyen,105.1108,9.1353,12/13/2006,1/11/2007,Village,76,domestic,1474,Birds,225,225,500,275,0,Ca Mau
Kelbra 15087A070034,11.008193,51.431925,7/4/2007,10/29/2007,Not applicable,269,wild,4315,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Banha,31.1802,30.4379,4/8/2006,12/2/2007,Farm,77,domestic,6239,Birds,0,0,0,0,0,Al Qalyubiyah
BEAUPREAU-EN-MAUGES,-0.930842,47.20282,3/20/2022,9/4/2022,Farm,4116,domestic,99580,Birds,0,11000,11000,11000,0,Pays de la Loire
Fatima Amin's farm,90.49,24.02,2/27/2008,2/29/2008,Farm,192,domestic,10532,Birds,400,400,3223,2823,0,Dhaka
TT. Thoi Binh,105.0508,9.2134,12/26/2006,1/16/2007,Farm,76,domestic,1473,Birds,105,105,250,145,0,Ca Mau
Kelbra 15087A070033,11.010011,51.434348,7/4/2007,10/29/2007,Not applicable,269,wild,4314,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Beni Mazar,30.8858,27.8655,4/8/2006,12/2/2007,Farm,77,domestic,6238,Birds,0,0,0,0,0,Al Minya
BEAUPREAU-EN-MAUGES,-1.142434,47.168183,3/20/2022,9/4/2022,Farm,4116,domestic,99699,Birds,0,31470,31470,31470,0,Pays de la Loire
Mr Mamun's farm,90.746111,23.989167,2/11/2008,2/14/2008,Farm,192,domestic,10531,Birds,2442,2442,2500,58,0,Dhaka
Tan Loc,105.1232,9.1622,12/30/2006,1/20/2007,Village,76,domestic,1472,Birds,100,130,250,150,0,Ca Mau
Kelbra 15087A070032,11.015499,51.435512,7/4/2007,10/29/2007,Not applicable,269,wild,4313,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Elsaf,31.8752,29.2989,4/8/2006,12/2/2007,Farm,77,domestic,6236,Birds,0,0,0,0,0,Al Jizah
Ma,90.8,23.9333,2/12/2008,2/12/2008,Farm,192,domestic,10530,Birds,1100,1100,1100,0,0,Dhaka
BEAUPREAU EN MAUGES,-1.057734,47.144954,3/18/2022,9/4/2022,Farm,4116,domestic,99397,Birds,0,28000,28000,28000,0,Pays de la Loire
Tan Hung Tay,104.913164,8.893604,12/27/2006,1/19/2007,Village,76,domestic,1471,Birds,8,8,26,18,0,Ca Mau
Kelbra 15087A070031,11.016843,51.436307,7/4/2007,10/29/2007,Not applicable,269,wild,4312,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Janaklis( Abo elmatamir ),30.0025,30.8192,4/8/2006,12/2/2007,Farm,77,domestic,6234,Birds,0,0,0,0,0,Al Buhayrah
Sumaia,90.24,24.02,3/29/2008,4/1/2008,Farm,192,domestic,10529,Birds,1044,1044,1600,556,0,Dhaka
CHOLET,-0.907028,46.999315,3/20/2022,9/4/2022,Farm,4116,domestic,99700,Birds,100,20000,20000,19900,0,Pays de la Loire
Phu Thuan,104.945288,8.955616,12/27/2006,1/14/2007,Village,76,domestic,1470,Birds,22,22,100,78,0,Ca Mau
Abo Kebir,31.7207,30.713,4/7/2006,12/2/2007,Farm,77,domestic,6233,Birds,0,0,0,0,0,Ash Sharqiyah
Kelbra 15087A070030,11.019459,51.43997,7/4/2007,10/29/2007,Not applicable,269,wild,4311,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Khorshed Agro farm,90.27,23.56,3/26/2008,3/30/2008,Farm,192,domestic,10528,Birds,350,350,4199,3849,0,Dhaka
CHOLET,-0.931939,47.036341,3/20/2022,9/4/2022,Farm,4116,domestic,99693,Birds,500,26000,26000,25500,0,Pays de la Loire
Kelbra 15087A070029,11.002186,51.446474,7/4/2007,10/29/2007,Not applicable,269,wild,4310,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Belbeis,31.5904,30.4234,4/7/2006,12/2/2007,Farm,77,domestic,6224,Birds,0,0,0,0,0,Ash Sharqiyah
Phu My,104.900599,8.973583,12/25/2006,1/15/2007,Village,76,domestic,1469,Birds,6,6,42,36,0,Ca Mau
Shikdar,90.24,23.55,3/25/2008,3/30/2008,Farm,192,domestic,10527,Birds,305,305,1757,1452,0,Dhaka
SAINT CHRISTOPHE DU BOIS,-0.969103,47.057665,3/14/2022,9/4/2022,Farm,4116,domestic,99523,Birds,0,8000,8000,8000,0,Pays de la Loire
Kelbra 15087A070028,11.001565,51.443806,7/4/2007,10/29/2007,Not applicable,269,wild,4309,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
kafr sakr,31.5615,30.7468,4/7/2006,12/2/2007,Farm,77,domestic,6222,Birds,0,0,0,0,0,Ash Sharqiyah
Dat Mui,104.790788,8.611649,12/25/2006,1/15/2007,Village,76,domestic,1468,Birds,6,6,50,44,0,Ca Mau
A.P.C.,90.34,24.09,3/21/2008,3/25/2008,Farm,192,domestic,10526,Birds,11605,11605,74342,51132,0,Dhaka
Kelbra 15087A070027,11.001496,51.435312,7/4/2007,10/29/2007,Not applicable,269,wild,4308,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
SEGUINIERE,-1.005989,47.079122,3/16/2022,9/4/2022,Farm,4116,domestic,99818,Birds,0,21000,21000,21000,0,Pays de la Loire
Hehia,31.5759,30.6116,4/7/2006,12/2/2007,Farm,77,domestic,6220,Birds,0,0,0,0,0,Ash Sharqiyah
TT. Dam Doi,105.0341,9.0002,12/23/2006,1/13/2007,Farm,76,domestic,1467,Birds,5,10,120,100,0,Ca Mau
Raihan,90.22,24.14,3/16/2008,3/18/2008,Farm,192,domestic,10525,Birds,491,491,2919,2428,0,Dhaka
Kelbra 15087A070026,11.004049,51.440743,7/4/2007,10/29/2007,Not applicable,269,wild,4307,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Toukh,31.2236,30.3462,4/7/2006,12/2/2007,Farm,77,domestic,6218,Birds,0,0,0,0,0,Al Qalyubiyah
Nguyen Huan,105.296503,8.876664,1/3/2007,1/15/2007,Village,76,domestic,1466,Birds,21,26,120,90,0,Ca Mau
SEGUINIERE,-0.924304,47.093124,3/18/2022,9/4/2022,Farm,4116,domestic,99816,Birds,0,21600,21600,21600,0,Pays de la Loire
Dhaka Fisheries Ltd.,90.24,24.07,3/15/2008,3/17/2008,Farm,192,domestic,10524,Birds,4411,4411,15889,11478,0,Dhaka
Kelbra 15087A070025,11.006799,51.436857,7/4/2007,10/29/2007,Not applicable,269,wild,4306,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Beni mazar,30.9389,27.822,4/7/2006,12/2/2007,Village,77,domestic,6217,Birds,0,0,0,0,0,Al Minya
Luong The Tran,105.0726,9.0627,12/23/2006,1/13/2007,Village,76,domestic,1465,Birds,2,2,150,130,0,Ca Mau
Prof. Chan Mia's farm,90.26,23.59,3/4/2008,3/8/2008,Farm,192,domestic,10523,Birds,154,154,1622,1468,0,Dhaka
bassioun,30.8858,30.9543,4/7/2006,12/2/2007,Farm,77,domestic,6216,Birds,0,0,0,0,0,Al Gharbiyah
Kelbra 15087A070024,11.017427,51.435857,7/4/2007,10/29/2007,Not applicable,269,wild,4305,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Vinh Hung A,105.3454,9.2353,12/25/2006,1/15/2007,Village,76,domestic,1464,Birds,120,200,500,180,0,Bac Lieu
Samika,90.47,24.07,2/29/2008,3/5/2008,Farm,192,domestic,10522,Birds,4167,4167,6178,2011,0,Dhaka
SEVREMOINE,-0.980335,47.108769,3/18/2022,9/4/2022,Farm,4116,domestic,99882,Birds,0,37000,37000,37000,0,Pays de la Loire
Tanta,31.0064,30.7323,4/7/2006,12/2/2007,Farm,77,domestic,6213,Birds,0,0,0,0,0,Al Gharbiyah
Vinh Phu Dong,105.3035,9.2557,12/27/2006,1/20/2007,Village,76,domestic,1463,Birds,9,9,50,41,0,Bac Lieu
Kelbra 15087A070023,11.01403,51.438747,7/4/2007,10/29/2007,Not applicable,269,wild,4304,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Tanvir,90.25,23.58,2/28/2008,3/2/2008,Farm,192,domestic,10521,Birds,290,290,3090,2800,0,Dhaka
SEVREMOINE,-1.069177,47.077855,3/16/2022,9/4/2022,Farm,4116,domestic,99820,Birds,0,25500,25500,25500,0,Pays de la Loire
Kafr Shoukr,31.2477,30.5199,4/7/2006,12/2/2007,Farm,77,domestic,6211,Birds,0,0,0,0,0,Al Qalyubiyah
Hung Phu,105.3221,9.2359,12/25/2006,1/21/2007,Village,76,domestic,1462,Birds,900,1696,2500,1100,0,Bac Lieu
Kelbra 15087A070022,11.009263,51.442541,7/4/2007,10/29/2007,Not applicable,269,wild,4303,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
National Hatchery,90.27,24.13,2/22/2008,2/26/2008,Farm,192,domestic,10520,Birds,6755,6755,18138,11383,0,Dhaka
SEVREMOINE,-1.011718,47.134546,3/16/2022,9/4/2022,Farm,4116,domestic,99819,Birds,0,14100,14100,14100,0,Pays de la Loire
Janaklis ( Abo elmatamir ),30.0267,30.8192,4/7/2006,12/2/2007,Farm,77,domestic,6207,Birds,0,0,0,0,0,Al Buhayrah
Kelbra 15087A070021,11.006208,51.444041,7/4/2007,10/29/2007,Not applicable,269,wild,4302,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Ninh Quoi,105.313,9.3331,12/6/2006,1/15/2007,Village,76,domestic,1461,Birds,50,80,150,60,0,Bac Lieu
Ataur,90.25,23.56,2/18/2008,2/20/2008,Farm,192,domestic,10519,Birds,1060,1060,4500,3440,0,Dhaka
SEVREMOINE,-1.081008,47.088674,3/20/2022,9/4/2022,Farm,4116,domestic,99690,Birds,0,12850,12850,12850,0,Pays de la Loire
Kafr Sakr,31.4118,30.6165,4/5/2006,12/2/2007,Farm,77,domestic,6201,Birds,0,0,0,0,0,Ash Sharqiyah
Torgau 14389A070002,12.986922,51.545355,7/6/2007,8/5/2007,Not applicable,269,wild,4301,Wildlife (species unspecified),1,1,0,0,0,Sachsen
Tan Thanh,105.1535,9.1236,12/26/2006,1/16/2007,Village,76,domestic,1460,Birds,35,35,120,80,0,Bac Lieu
Nur,90.23,23.56,2/17/2008,2/21/2008,Farm,192,domestic,10518,Birds,546,546,5500,4954,0,Dhaka
SEVREMOINE,-1.138676,47.101035,3/20/2022,9/4/2022,Farm,4116,domestic,99630,Birds,0,13300,13300,13300,0,Pays de la Loire
Menia Elkamh,31.3298,30.462,4/5/2006,12/2/2007,Farm,77,domestic,6198,Birds,0,0,0,0,0,Ash Sharqiyah
Vinh Binh,105.3237,9.2027,12/18/2006,1/9/2007,Village,76,domestic,1394,Birds,3550,3550,4450,900,0,Bac Lieu
Nürnberg 09564A070017,11.098179,49.450657,7/5/2007,8/7/2007,Not applicable,269,wild,4300,Wildlife (species unspecified),1,1,0,0,0,Bayern
Iqbal,90.35,23.58,2/16/2008,2/19/2008,Farm,192,domestic,10517,Birds,552,552,3292,2740,0,Dhaka
SEVREMOINE,-1.081695,47.094751,3/15/2022,9/4/2022,Farm,4116,domestic,99525,Birds,0,4500,4500,4500,0,Pays de la Loire
Qewisna,31.0885,30.4717,4/5/2006,12/2/2007,Farm,77,domestic,6196,Birds,0,0,0,0,0,Al Minufiyah
Nürnberg 09564A070018,11.126779,49.462292,7/6/2007,8/7/2007,Not applicable,269,wild,4299,Wildlife (species unspecified),1,1,0,0,0,Bayern
Rach Lum B,104.890706,9.11198,12/18/2006,1/7/2007,Village,76,domestic,1377,Birds,2523,2523,4500,1500,0,Ca Mau
Nova,90.25,24.13,2/11/2008,2/14/2008,Farm,192,domestic,10516,Birds,18693,18693,37441,18748,0,Dhaka
Monouf,30.9871,30.5248,4/5/2006,12/2/2007,Farm,77,domestic,6192,Birds,0,0,0,0,0,Al Minufiyah
Eschefeld 14379A070007,12.528305,51.042457,7/5/2007,8/4/2007,Not applicable,269,wild,4298,Wildlife (species unspecified),1,1,0,0,0,Sachsen
SEVREMOINE,-1.037688,47.12321,3/18/2022,9/4/2022,Farm,4116,domestic,99394,Birds,0,30000,30000,30000,0,Pays de la Loire
Satota,90.27,23.59,2/19/2008,2/22/2008,Farm,192,domestic,10515,Birds,740,740,6994,6254,0,Dhaka
Eschefeld 14379A070008,12.528305,51.042457,7/5/2007,8/4/2007,Not applicable,269,wild,4297,Wildlife (species unspecified),1,1,0,0,0,Sachsen
Elminia,29.74,28.7323,4/5/2006,12/2/2007,Farm,77,domestic,6189,Birds,0,0,0,0,0,Al Minya
SEVREMOINE,-1.078436,47.076743,3/18/2022,9/4/2022,Farm,4116,domestic,99342,Birds,0,8900,8900,8900,0,Pays de la Loire
Jasim,90.21,23.58,2/9/2008,2/13/2008,Farm,192,domestic,10514,Birds,655,655,9167,8512,0,Dhaka
Auleben 16062A070001,10.966731,51.429563,7/5/2007,8/29/2007,Not applicable,269,wild,4177,Wildlife (species unspecified),1,1,0,0,0,Thuringen
Beni Mazar,30.7892,28.0633,4/5/2006,12/2/2007,Farm,77,domestic,6186,Birds,0,0,0,0,0,Al Minya
SEVREMOINE,-1.140147,47.076288,3/15/2022,9/4/2022,Farm,4116,domestic,99319,Birds,0,16000,16000,16000,0,Pays de la Loire
Ismail,90.98,24.06,3/19/2008,3/23/2008,Farm,192,domestic,10513,Birds,200,200,1774,1574,0,Dhaka
Kelbra 15087A070009,11.007676,51.442092,7/4/2007,10/29/2007,Not applicable,269,wild,4176,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Eminia,29.7323,28.7149,4/5/2006,12/2/2007,Farm,77,domestic,6183,Birds,0,0,0,0,0,Al Minya
SEVREMOINE,-1.103465,47.107283,3/15/2022,9/4/2022,Farm,4116,domestic,99317,Birds,400,27000,27000,26600,0,Pays de la Loire
Kishoreganj aquaculture farm,90.44,24.28,2/21/2008,2/23/2008,Farm,192,domestic,10512,Birds,320,320,16666,16346,0,Dhaka
Kelbra 15087A070010,11.00822,51.440734,7/4/2007,10/29/2007,Not applicable,269,wild,4175,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Aga,31.2526,30.7854,4/5/2006,12/2/2007,Farm,77,domestic,6174,Birds,0,0,0,0,0,Ad Daqahliyah
SEVREMOINE,-1.012415,47.139327,3/14/2022,9/4/2022,Farm,4116,domestic,99312,Birds,200,7000,7000,6800,0,Pays de la Loire
Shaon,90.5,23.6167,3/25/2008,3/28/2008,Farm,192,domestic,10511,Birds,1013,1013,2708,1695,0,Dhaka
Kelbra 15087A70011,11.011894,51.438253,7/4/2007,10/29/2007,Not applicable,269,wild,4174,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Elfayoum,30.9292,29.3037,4/5/2006,12/2/2007,Farm,77,domestic,6171,Birds,0,0,0,0,0,Al Fayyum
SEVREMOINE,-1.070981,47.043994,3/15/2022,9/4/2022,Farm,4116,domestic,99311,Birds,0,8000,8000,8000,0,Pays de la Loire
Hazi Shahidullah's farm,90.6,23.6833,3/22/2008,3/28/2008,Farm,192,domestic,10510,Birds,128,128,1339,1211,0,Dhaka
Kelbra 15087A070012,11.012098,51.438951,7/4/2007,10/29/2007,Not applicable,269,wild,4173,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
mit Ghamr,31.3153,30.6213,4/5/2006,12/2/2007,Farm,77,domestic,6166,Birds,0,0,0,0,0,Ad Daqahliyah
MONTREVAULT-SUR-EVRE,-0.989167,47.241019,3/18/2022,8/21/2022,Farm,4116,domestic,99817,Birds,0,8800,8800,8800,0,Pays de la Loire
Kelbra 15087A070013,11.011894,51.438253,7/4/2007,10/29/2007,Not applicable,269,wild,4172,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Abir,90.5667,23.7333,3/13/2008,3/21/2008,Farm,192,domestic,10509,Birds,245,245,1259,1014,0,Dhaka
Shubrkhit,30.7168,30.9061,4/5/2006,12/2/2007,Farm,77,domestic,6162,Birds,0,0,0,0,0,Al Buhayrah
Kelbra 15087A070014,11.011296,51.43643,7/4/2007,10/29/2007,Not applicable,269,wild,4171,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
Mir,90.32,23.38,3/15/2008,3/19/2008,Farm,192,domestic,10508,Birds,3095,3095,14327,11232,0,Dhaka
MONTREVAULT-SUR-EVRE,-1.060149,47.236249,3/15/2022,8/21/2022,Farm,4116,domestic,99575,Birds,0,6000,6000,6000,0,Pays de la Loire
Matay,30.7796,28.1888,4/4/2006,12/2/2007,Farm,77,domestic,6154,Birds,0,0,0,0,0,Al Minya
Zaman Agro Complex,90.5833,23.6333,3/14/2008,3/19/2008,Farm,192,domestic,10507,Birds,2177,2177,16630,14453,0,Dhaka
Kelbra 15087A070015,11.008711,51.434218,7/4/2007,10/29/2007,Not applicable,269,wild,4170,Wildlife (species unspecified),1,1,0,0,0,Sachsen-Anhalt
MONTREVAULT-SUR-EVRE,-1.037923,47.20382,3/18/2022,8/21/2022,Farm,4116,domestic,99398,Birds,0,12000,12000,12000,0,Pays de la Loire
Elzakazik,31.5277,30.573,4/4/2006,12/2/2007,Farm,77,domestic,6149,Birds,0,0,0,0,0,Ash Sharqiyah
