location,longitude,latitude,start,end,epiUnit
Schipluiden,4.32,51.99,12/22/2021,12/31/1969,Other
Opmeer,4.95,52.71,12/22/2021,12/31/1969,Other
Delft,4.36,52.013,12/22/2021,12/31/1969,Other
Wierum,6.0197,53.4,12/22/2021,12/31/1969,Other
Krimpen aan den IJssel,4.62,51.92,12/20/2021,12/31/1969,Other
Leidschendam,4.4,52.08,12/20/2021,12/31/1969,Other
Zoetermeer,4.59,52.06,12/20/2021,12/31/1969,Other
Rotterdam,4.5,51.89,12/20/2021,12/31/1969,Other
Den Hoorn,4.727,52.99,12/20/2021,12/31/1969,Other
Almere,5.25,52.36,12/20/2021,12/31/1969,Other
Barneveld,5.606334,52.139259,12/20/2021,12/31/1969,Other
Rotterdam,4.51,51.904,12/20/2021,12/31/1969,Other
Drachtstercompagnie,6.146,53.13,12/20/2021,12/31/1969,Other
Damwoude,6.001,53.2899,12/20/2021,12/31/1969,Other
Noordeloos,4.91,51.87,12/20/2021,12/31/1969,Other
Wierum,6.015,53.4,12/20/2021,12/31/1969,Other
Smalle Ee,5.975,53.102,12/20/2021,12/31/1969,Other
Gorinchem,4.9842,51.82,12/20/2021,12/31/1969,Other
Voorschoten,4.53,52.16,12/12/2021,12/31/1969,Other
Almere-Stad,5.2306,52.388,12/12/2021,12/31/1969,Other
Buitenpost,6.165,53.2587,12/7/2021,12/31/1969,Other
Spaarndam,4.72,52.42,12/7/2021,12/31/1969,Other
Den Haag,4.337,52.1,12/7/2021,12/31/1969,Other
Nieuwkoop,4.76,52.14,12/7/2021,12/31/1969,Other
Kockengen,4.91,52.11,12/7/2021,12/31/1969,Other
Uitwijkj,4.9899,51.7885,12/2/2021,12/31/1969,Other
Boornbergum,6.0433,53.082,12/3/2021,12/31/1969,Other
Vlaardingen,4.3522,51.926,12/2/2021,12/31/1969,Other
Sexbierum,5.499,53.2227,12/2/2021,12/31/1969,Other
Almere-Buiten,5.26,52.36,12/2/2021,12/31/1969,Other
Gouda,4.69,52.011,12/2/2021,12/31/1969,Other
Ferwert,5.839,53.335,11/30/2021,12/31/1969,Other
Oosthuizen,5.0128,52.579,11/30/2021,12/31/1969,Other
Almere-Stad,5.244,52.374,11/30/2021,12/31/1969,Other
Groot Ammers,4.804,51.919,11/30/2021,12/31/1969,Other
Oss,5.51843,51.77221,11/30/2021,12/31/1969,Other
Aalsmeer,4.77222,52.2558,11/30/2021,12/31/1969,Other
Holk,5.44,52.23,11/30/2021,12/31/1969,Other
Kudelstaart,4.753,52.243,11/30/2021,12/31/1969,Other
Schoonrewoerd,5.12,51.94,11/30/2021,12/31/1969,Other
Niawier,6.04,53.3583,11/28/2021,12/31/1969,Other
Almere-Buiten,5.3035,52.411,11/28/2021,12/31/1969,Other
Stompwijk,4.477,52.093,11/28/2021,12/31/1969,Other
Ezumazijl,6.148247,53.359,11/28/2021,12/31/1969,Other
Nieuwerbrug,4.7947,52.0871,11/28/2021,12/31/1969,Other
Kubaard,5.695,53.0899,11/28/2021,12/31/1969,Other
Pijnacker,4.434,52.013,11/29/2021,12/31/1969,Other
Maasdam,4.551,51.782,11/29/2021,12/31/1969,Other
Dussen,4.951,51.723,11/29/2021,12/31/1969,Other
Voorburg,4.347,52.062,11/29/2021,12/31/1969,Other
Piaam,5.42,53.04,11/25/2021,12/31/1969,Other
Spijkenisse,4.32,51.86,11/25/2021,12/31/1969,Other
Middelburg,3.6,51.4977,11/25/2021,12/31/1969,Other
Goëngahuizen,5.91,53.06,11/25/2021,12/31/1969,Other
Zoetermeer,4.51,52.06,11/25/2021,12/31/1969,Other
Strijen,4.56,51.79,11/25/2021,12/31/1969,Other
Leeuwarden,5.817,53.21,11/23/2021,12/31/1969,Other
Mijdrecht,4.84,52.2,11/23/2021,12/31/1969,Other
Spijkenisse,4.315,51.83,11/23/2021,12/31/1969,Other
Foudgum,5.94,53.35,11/23/2021,12/31/1969,Other
Utrecht,5.04,52.11,11/23/2021,12/31/1969,Other
Hellevoetsluis,4.13,51.83,11/23/2021,12/31/1969,Other
Benschop,5.013,52.02,11/22/2021,12/31/1969,Other
Beverwijk,4.68,52.5,11/17/2021,12/31/1969,Other
Heemskerk,4.69,52.51,11/17/2021,12/31/1969,Other
Heerhugowaard,4.81,52.65,11/17/2021,12/31/1969,Other
Adorp,6.53,53.26,11/17/2021,12/31/1969,Other
De Koog,4.74,53.08,11/17/2021,12/31/1969,Other
Vinkeveen,4.94,52.22,11/17/2021,12/31/1969,Other
Wilnis,4.89,52.21,11/17/2021,12/31/1969,Other
Moddergat,6.0782,53.4031,11/17/2021,12/31/1969,Other
Ouderkerk aan de Amstel,4.93,52.31,11/15/2021,12/31/1969,Other
Hei- en Boeicop,5.06,51.96,11/12/2021,12/31/1969,Other
Zeewolde,5.61,52.39,11/14/2021,12/31/1969,Other
Rotterdam,4.02,51.96,11/15/2021,12/31/1969,Other
De Rijp Friesland,5.82,53.36,11/15/2021,12/31/1969,Other
Harlingen,5.43672,53.17189,11/11/2021,12/31/1969,Other
Heelsum,5.59218,52.00299,11/11/2021,12/31/1969,Other
Rotterdam,4.504,51.901,11/8/2021,12/31/1969,Other
Aalsmeer,4.79,52.26,11/8/2021,12/31/1969,Other
Hardinx-Giessendam,4.83,51.83,11/8/2021,12/31/1969,Other
Marken,5.12,52.47,11/8/2021,12/31/1969,Other
De Rijp,5.82,53.36,11/8/2021,12/31/1969,Other
Grootschermer,4.86163,52.59423,11/4/2021,12/31/1969,Other
Herxen,6.13,52.44,10/27/2021,12/31/1969,Other
Bilthoven,5.21,52.13,11/4/2021,12/31/1969,Other
Hallum,5.74,53.34,10/24/2021,12/31/1969,Other
Parrega,5.47,53,10/31/2021,12/31/1969,Other
Scharwoude,5.01,52.63,10/24/2021,12/31/1969,Other
