location,longitude,latitude,start,end,epiUnit
Castelló d'Empúries,3.099074333,42.210527207,9/20/2022,10/19/2022,Other
Santoña,-3.45,43.45,9/17/2022,10/19/2022,Other
Vigo,-8.765213,42.185748,9/14/2022,10/9/2022,Other
Sanxenxo,-8.813014988,42.401368241,9/6/2022,10/9/2022,Other
Azkoitia,-2.310131,43.215741,9/4/2022,10/11/2022,Other
Ribadesella,-5.085445119,43.443959887,8/31/2022,10/12/2022,Other
Colindres,-3.443653585,43.387799638,8/28/2022,10/11/2022,Other
Almonte,-6.52520351,36.9791046,9/13/2022,10/11/2022,Other
Ciudad Real,-3.9632738,39.0071469,8/30/2022,10/3/2022,Other
Llanes,-4.833870684,43.396895165,9/5/2022,10/4/2022,Other
Santander,-3.834785228,43.463671885,8/29/2022,10/3/2022,Other
Castro-Urdiales,-3.232465755,43.351008868,8/29/2022,10/3/2022,Other
Laredo,-3.425816319,43.406719586,8/29/2022,10/3/2022,Other
Hondarribia,-1.79448,43.37937,9/10/2022,10/3/2022,Other
Hernialde,-2.0516,43.0938,9/9/2022,10/10/2022,Other
Vitoria-Gasteiz,-2.63319,42.85839,10/17/2022,11/7/2022,Other
Villaviciosa,-5.19326665,43.459136,10/31/2022,11/30/2022,Other
Ribamontán al Mar,-3.694617211,43.456560454,9/30/2022,11/2/2022,Other
Salamanca,-5.68194756,40.960669,10/15/2022,11/23/2022,Other
Santoña,-3.45469125,43.452430906,11/3/2022,12/5/2022,Other
Murcia,-0.98284492,37.8556005,11/19/2022,12/11/2022,Other
Castelló d'Empúries,3.0996518288,42.207063228,11/20/2022,12/29/2022,Natural park
Vigo,-8.716422311,42.201554058,11/22/2022,12/29/2022,Other
Xove,-7.485027825,43.721551977,11/14/2022,12/14/2022,Other
Gozón,-5.850064608,43.602003569,9/17/2022,10/27/2022,Other
Zaragoza,-0.912430013,41.681358,12/7/2022,1/4/2023,Other
Barcelona,2.130806,41.338803,12/10/2022,1/11/2023,Other
Montornés del Vallés,2.263616,41.546089,12/8/2022,1/11/2023,Other
Laredo,-3.425816319,43.406719586,12/9/2022,1/11/2023,Other
Xove,-7.485027825,43.721551977,12/25/2022,1/23/2023,Other
Vilagarcía de Arousa,-8.762254701,42.594676441,12/20/2022,1/23/2023,Other
Barcelona,2.18644,41.3897,12/11/2022,1/11/2023,Other
A Coruña,-8.424173005,43.344757846,12/14/2022,1/23/2023,Other
Sada,-8.283714577,43.352600883,12/13/2022,1/23/2023,Other
Almonte,-6.39211381,36.88941869,1/17/2023,2/9/2023,Other
Piélagos,-3.949790685,43.386202,8/30/2022,10/10/2022,Other
Marchena,-5.4373,37.3356,1/19/2022,2/20/2022,Other
Camariñas,-9.0908,43.1801,9/17/2022,10/23/2022,Other
Carnota,-9.10706901,42.82203845,8/26/2022,10/3/2022,Other
Arteixo,-8.487139,43.360503,8/30/2022,10/3/2022,Other
Santander,-3.834,43.464,8/28/2022,9/12/2022,Other
Villamediana de Iregua,-2.41,42.42,9/6/2022,9/29/2022,Other
Santa Coloma de Gramanet,2.209,41.437,8/22/2022,9/22/2022,Other
Muros,-8.998,42.782,8/29/2022,9/26/2022,Other
Carballo,-8.71,43.29,8/27/2022,9/26/2022,Other
Ezkio-Itsaso,-2.2597,43.1062,4/30/2022,6/16/2022,Other
O Grove,-8.891,42.458,8/30/2022,9/26/2022,Other
Corella,-1.7913,42.1125,5/12/2022,6/23/2022,Other
Ferrol,-8.31,43.49,8/18/2022,9/14/2022,Other
Mañón,-7.7,43.738,9/1/2022,9/18/2022,Other
A Coruña,-8.412,43.369,8/20/2022,9/18/2022,Other
Ares,-8.239,43.43,8/13/2022,9/18/2022,Other
Moaña,-8.72,42.288,8/22/2022,9/18/2022,Other
La Puebla del Río,-6.17,37.201,8/1/2022,9/7/2022,Other
Muskiz,-2.2776,42.9334,8/20/2022,9/14/2022,Other
Castro-Urdiales,-3.4683,43.297,8/18/2022,9/13/2022,Other
Madrid,-3.698,40.464,8/21/2022,9/13/2022,Other
Valdoviño,-8.103,43.645,7/30/2022,9/13/2022,Other
Cangas,-8.783,42.259,8/14/2022,9/13/2022,Other
Torrejón de Ardoz,-3.461,40.469,8/9/2022,8/31/2022,Other
Escurial,-5.884,39.165,8/9/2022,8/30/2022,Other
Mérida,-6.352,38.919,8/2/2022,8/25/2022,Other
San Sebastián,-1.9915,43.3227,7/24/2022,8/23/2022,Other
Arcos de la Frontera,-5.79,36.76,7/18/2022,8/14/2022,Other
Toledo,-4.0936,39.8383,6/27/2022,7/18/2022,Other
Fuentes de Nava,-4.7691,42.089,6/8/2022,7/7/2022,Other
Lónguida,-1.3607,42.7807,6/6/2022,7/4/2022,Other
Araitz,-2.0031,43.0331,6/6/2022,7/4/2022,Other
Oroz-Betelu,-1.3062,42.9052,6/6/2022,7/5/2022,Other
Fuentes de Nava,-4.7485,42.0636,1/9/2022,1/30/2022,Other
Córdoba,-4.7872,37.8687,5/25/2022,6/19/2022,Zoo
Madrid,-3.6979,40.4645,5/19/2022,6/23/2022,Other
San Martín de la Vega,-3.5632,40.2421,6/1/2022,6/23/2022,Other
Urnieta,-1.9897,43.2318,5/9/2022,5/26/2022,Other
Vejer de la Frontera,-5.9984,36.277,3/22/2022,6/21/2022,Other
Castril,-2.8099,37.8396,5/5/2022,6/21/2022,Other
Peal de Becerro,-2.9129,37.8698,5/10/2022,6/19/2022,Other
Seu d'Urgell La,1.4441,42.3559,5/25/2022,6/16/2022,Other
Merindad de Sotoscueva,-3.6541,43.0401,5/16/2022,6/15/2022,Other
Alcañiz,-0.1714,41.0725,5/22/2022,6/13/2022,Other
Irún,-1.7734,43.3099,5/13/2022,6/8/2022,Other
Leganés,-3.7731,40.3297,4/15/2022,5/9/2022,Other
Almonte,-6.5736,37.1153,3/13/2022,4/26/2022,Other
Almonte,-6.459,37.1037,2/13/2022,3/6/2022,Natural park
Gargantilla del Lozoya y Pinilla de Buitrago,-3.7052,40.9663,3/25/2022,4/18/2022,Other
Valladolid,-4.7417,41.6248,3/29/2022,4/19/2022,Other
El Burgo de Ebro,-0.7247,41.5649,3/16/2022,4/13/2022,Other
Torrequemada,-6.2228,39.3674,3/13/2022,3/30/2022,Other
Aguadulce,-4.9902,37.2533,2/6/2022,3/14/2022,Other
Santa María La Real,-4.4682,41.0056,3/3/2022,3/27/2022,Other
Berlanga,-5.8205,38.2764,3/1/2022,3/21/2022,Other
Marchena,-5.4187,37.3305,2/20/2022,3/20/2022,Other
Posadas,-5.1471,37.8178,1/31/2022,3/20/2022,Other
Belalcázar,-5.0456,38.5241,2/18/2022,3/4/2022,Body of water
Bollullos Par del Condado,-6.5559,37.324,1/16/2022,1/30/2022,Other
Trebujena,-6.2299,36.8908,2/21/2022,3/7/2022,Other
Trujillo,-5.8773,39.4528,2/21/2022,3/5/2022,Body of water
Valdés,-6.469364201,43.493595506,9/17/2022,10/1/2022,Other
Santa Amalia,-5.9813,39.0321,2/13/2022,2/27/2022,Other
Hoyo de Pinares,-4.42198,40.4997,1/22/2022,2/5/2022,Other
Sanchidrián,-4.5856,40.8961,2/5/2022,2/19/2022,Other
Nava de Arévalo,-4.7598,40.9663,1/25/2022,2/9/2022,Body of water
Donjimeno,-4.8631,40.9764,1/22/2022,2/2/2022,Body of water
Castelló d'Empuries,3.0955,42.2245,1/16/2022,1/30/2022,Other
El Bohodón,-4.7322,40.9136,1/13/2022,1/27/2022,Other
El Oso,-4.7617,40.8536,1/9/2022,1/23/2022,Other
Medina del Campo,-4.9427,41.3188,2/10/2022,2/24/2022,Other
Lleida,0.606,41.618,1/29/2022,2/12/2022,Other
Villarrasa,-6.6464,37.4484,2/6/2022,2/20/2022,Other
Arcos de la Frontera,-5.7637,36.7884,1/24/2022,2/8/2022,Other
