location,longitude,latitude,start,end,epiUnit
Gaerwen,-4.29,53.22,11/28/2021,11/28/2021,Other
Wareham,-2.11,50.68,11/27/2021,11/27/2021,Other
Cheddar,-2.76,51.24,11/19/2021,11/19/2021,Other
Boreham,0.55,51.75,11/26/2021,11/26/2021,Other
North Walsham,1.36,52.84,11/24/2021,11/24/2021,Other
Marlingford Norwich,1.15,52.63,11/24/2021,11/24/2021,Other
Tutbury East Staffordshire,-1.75,52.87,11/21/2021,1/28/2022,Backyard
Clitheroe Ribble Valley,-2.41,53.88,11/16/2021,2/8/2022,Backyard
Near Gaerwen Isle of Anglesey,-4.29,53.21,11/21/2021,12/26/2021,Backyard
Thirsk Hambleton,-1.4,54.25,11/20/2021,3/4/2022,Backyard
Falkirk,-3.75,56,11/21/2021,11/21/2021,Other
Cambridge,0.07,52.16,11/23/2021,11/23/2021,Other
Peterborough,-0.24,52.53,11/23/2021,11/23/2021,Other
Carryduff,-5.84,54.51,11/24/2021,11/24/2021,Other
West Belfast Lough,-5.87,54.62,11/26/2021,11/26/2021,Other
Belfast,-5.94,54.65,11/21/2021,11/21/2021,Other
Bromyard,-2.51,52.18,11/18/2021,11/18/2021,Other
Ingleton,-2.47,54.14,11/20/2021,11/20/2021,Other
Sedgefield Middlesbrough,-1.46,54.65,11/16/2021,11/16/2021,Other
Hambleton Wyre,-2.89,53.93,11/16/2021,11/16/2021,Other
Longton Preston,-2.75,53.72,11/16/2021,11/16/2021,Other
Wells-next-the-Sea North Norfolk,0.79,52.92,11/15/2021,12/23/2021,Backyard
Breckland,0.64,52.51,11/2/2021,11/2/2021,Other
Worcester,-2.22,52.18,10/28/2021,10/28/2021,Other
Burscough,-2.86,53.62,10/29/2021,10/29/2021,Other
Burscough,-2.86,53.62,10/27/2021,10/27/2021,Other
Burscough,-2.86,53.62,10/24/2021,10/24/2021,Other
Snettisham,0.49,52.87,11/12/2021,11/12/2021,Other
Lancaster,-2.79,54.04,11/11/2021,11/11/2021,Other
Kirkham Fylde,-2.83,53.78,11/11/2021,12/28/2021,Backyard
Worcester,-2.24,52.16,11/4/2021,11/4/2021,Other
Arun,-0.7,50.78,11/8/2021,11/8/2021,Other
Sefton,-3.01,53.65,11/10/2021,11/10/2021,Other
Burscough,-2.86,53.62,11/7/2021,11/7/2021,Other
Burscough,-2.86,53.62,11/8/2021,11/8/2021,Other
Burscough,-2.86,53.62,11/4/2021,11/4/2021,Other
Burscough,-2.86,53.62,11/4/2021,11/4/2021,Other
Burscough,-2.86,53.62,11/3/2021,11/3/2021,Other
Stratford-on-Avon,-1.7,52.18,11/2/2021,11/2/2021,Other
Stratford-on-Avon,-1.7,52.51,10/28/2021,10/28/2021,Other
Preston,-2.65,53.78,10/26/2021,10/26/2021,Other
CHIRK,-3.07,52.94,10/16/2021,10/16/2021,Other
