location,longitude,latitude,start,end,epiUnit
Colognola Ai Colli,11.154962,45.430185,11/14/2021,11/29/2021,Farm
San Gervasio Bresciano,10.155602,45.29094,11/14/2021,11/23/2021,Farm
Este,11.633364,45.235859,11/13/2021,11/20/2021,Farm
San Martino Buon Albergo,11.098069,45.393604,11/13/2021,11/20/2021,Farm
Zevio,11.058843,45.369103,11/13/2021,11/23/2021,Farm
Pressana,11.361305,45.281252,11/13/2021,11/26/2021,Farm
San Martino Buon Albergo,11.082619,45.400699,11/11/2021,11/20/2021,Farm
Nogara,11.043313,45.22139,12/14/2021,12/14/2021,Farm
San Bonifacio,11.3,45.389496,11/11/2021,12/2/2021,Farm
San Pietro Di Morubio,11.209581,45.249395,11/12/2021,12/2/2021,Farm
Salizzole,11.078724,45.215261,11/11/2021,11/28/2021,Farm
Salizzole,11.067493,45.207239,11/10/2021,11/19/2021,Farm
San Pietro Di Morubio,11.201449,45.228068,11/9/2021,11/18/2021,Farm
Ronco all' Adige,11.231115,45.311427,11/10/2021,12/16/2021,Farm
Cerea,11.23363,45.233246,11/10/2021,12/16/2021,Farm
Salizzole,11.060782,45.204102,11/10/2021,1/3/2022,Farm
Sorgà,11.009758,45.166692,11/12/2021,11/18/2021,Farm
Roverchiara,11.241425,45.2573,11/12/2021,11/25/2021,Farm
San Pietro Di Morubio,11.19824,45.233998,11/10/2021,11/18/2021,Farm
Zevio,11.072864,45.377122,11/9/2021,11/18/2021,Farm
Zevio,11.152536,45.329575,11/8/2021,11/22/2021,Farm
Palù,11.14189,45.328268,11/8/2021,11/23/2021,Farm
Verona,11.062976,45.398492,11/7/2021,11/9/2021,Backyard
San Bonifacio,11.289895,45.384802,11/7/2021,11/12/2021,Farm
Arcole,11.320152,45.365627,11/7/2021,11/18/2021,Farm
Isola della scala,11.058176,45.259797,11/7/2021,11/23/2021,Farm
Roma,12.30331,41.74822,10/27/2021,12/2/2021,Backyard
San Martino Buon Albergo,11.104526,45.399322,11/5/2021,11/26/2021,Farm
Minerbe,11.323602,45.255374,11/5/2021,11/24/2021,Farm
Arcole,11.289463,45.375114,11/6/2021,11/18/2021,Farm
San Pietro Di Morubio,11.226617,45.234391,11/5/2021,11/18/2021,Farm
Salizzole,11.060772,45.220078,11/5/2021,11/17/2021,Farm
San Bonifacio,11.325007,45.40275,11/5/2021,11/11/2021,Farm
Zevio,11.164668,45.332054,11/5/2021,11/22/2021,Farm
San Bonifacio,11.330855,45.401824,11/2/2021,11/9/2021,Farm
Isola della Scala,11.038075,45.260428,11/3/2021,11/18/2021,Farm
San Bonifacio,11.309153,45.392639,11/2/2021,11/6/2021,Farm
Nogara,11.086442,45.198351,10/29/2021,11/3/2021,Farm
Ronco all'Adige,11.193539,45.32262,11/1/2021,11/6/2021,Farm
Angiari,11.272346,45.211179,11/1/2021,11/8/2021,Farm
San Bonifacio,11.316272,45.4063,10/28/2021,11/4/2021,Farm
Ronco all'Adige,11.203338,45.346268,10/21/2021,10/24/2021,Farm
Ronco all'Adige,11.229928,45.333403,10/24/2021,10/29/2021,Farm
Ronco all'Adige,11.190235,45.335708,10/21/2021,10/27/2021,Farm
Ronco all'Adige,11.209306,45.331231,10/17/2021,10/21/2021,Farm
