location,longitude,latitude,start,end,epiUnit
Charleroi (Marcinelle),4.440692,50.402269,1/31/2023,2/8/2023,Other
Namur,4.887571,50.467052,1/16/2023,2/8/2023,Other
Namur (Verdrin),4.871539,50.480522,1/31/2023,1/31/2023,Other
Namur (Temploux),4.746541,50.483279,1/29/2023,2/8/2023,Other
Marbais,4.49641,50.547548,1/31/2023,2/8/2023,Other
Arquennes,4.274403,50.567579,1/31/2023,2/8/2023,Other
Jumet,4.436488,50.44461,1/30/2023,2/8/2023,Other
Wavre,4.590374,50.719171,1/26/2023,2/8/2023,Other
Seneffe,4.267595,50.526586,1/29/2023,2/8/2023,Other
Genval,4.522414,50.727551,1/30/2023,2/8/2023,Other
Mechelen,4.451238,51.024,2/1/2023,2/9/2023,Other
Waregem,3.421434,50.89253,1/28/2023,2/9/2023,Other
Bocholt,5.57495,51.164336,1/30/2023,2/9/2023,Other
Genk,5.528725,50.980436,1/31/2023,2/9/2023,Other
Antwerpen,4.344846,51.257127,1/30/2023,2/9/2023,Other
Lubbeek,4.748655,50.893531,1/30/2023,2/9/2023,Other
olen,4.902523,51.175302,1/30/2023,2/9/2023,Other
Lier,4.571433,51.13256,2/2/2023,2/9/2023,Other
Wetteren,3.835761,50.989398,1/31/2023,2/9/2023,Other
Philippeville,4.6869,50.1694,2/5/2023,2/9/2023,Other
Berlare,3.998,51.0189,2/7/2023,2/8/2023,Other
Liège,5.575759,50.625125,1/31/2023,1/31/2023,Other
Dinant,4.90399,50.26832,1/31/2023,1/31/2023,Other
Namur,4.89474,50.46655,1/30/2023,1/30/2023,Other
Chatelet,4.324249,50.251781,1/31/2023,1/31/2023,Other
Namur,4.84696,50.46999,1/30/2023,1/30/2023,Other
Boussu-lez-Walcourt,4.35751,50.18908,1/29/2023,1/29/2023,Other
Habay-la-neuve,5.624,49.7267,1/29/2023,1/29/2023,Other
Werchter,4.711202,50.973759,1/28/2023,1/28/2023,Other
Bertem,4.626788,50.86314,1/28/2023,1/28/2023,Other
Landen,5.033597,50.761707,1/27/2023,1/27/2023,Other
Sint-Truiden,5.184597,50.813095,1/27/2023,1/27/2023,Other
Gent,3.747919,51.098543,1/27/2023,1/27/2023,Other
Balen,5.113211,51.147647,1/23/2023,1/23/2023,Other
Turnhout,4.979992,51.322762,1/25/2023,1/25/2023,Other
Luipegem,4.20359,51.098861,1/30/2023,1/30/2023,Other
Kinrooi,5.802294,51.129009,1/28/2023,1/28/2023,Other
Vilvoorde,4.426974,50.939411,1/29/2023,1/29/2023,Other
La Louvière ,4.118316,50.485012,1/22/2023,1/22/2023,Other
Houthalen,5.48624,51.023881,1/26/2023,1/26/2023,Other
Harelbeke,3.305308,50.848976,1/24/2023,1/24/2023,Other
Roeselare,3.118664,50.948648,1/23/2023,1/23/2023,Other
Mons,3.947761,50.468447,1/25/2023,1/25/2023,Other
Forest,4.328382,50.818613,1/22/2023,1/22/2023,Other
Laeken,4.342729,50.886056,1/21/2023,1/21/2023,Other
Anderlecht,4.275287,50.827384,1/20/2023,1/20/2023,Other
Forest,4.31272,50.802924,1/15/2023,1/15/2023,Other
Oudenaarde,3.582293,50.842135,1/21/2023,1/21/2023,Other
Overmere,3.964318,51.04682,1/22/2023,1/22/2023,Other
Hoeilaart,4.472673,50.766514,1/20/2023,1/20/2023,Other
Huldenberg,4.602687798,50.80795455425246,1/23/2023,1/23/2023,Other
Overpelt,5.413917527,51.20274759340257,1/20/2023,1/20/2023,Other
Heusden,3.819421,51.017565,1/18/2023,1/18/2023,Other
Voeren,5.879006,50.758259,1/17/2023,1/17/2023,Other
Affligem,4.104681,50.920197,1/17/2023,1/17/2023,Other
Rotselaar,4.719317,50.947049,1/18/2023,1/18/2023,Other
Vilvoorde,4.41852,50.937963,1/18/2023,1/18/2023,Other
Schoten,4.494442,51.279355,1/19/2023,1/19/2023,Other
Antwerpen,4.397301,51.263829,1/19/2023,1/19/2023,Other
Grembergen,4.110717,51.061773,1/18/2023,1/18/2023,Other
Mariakerke,3.679942,51.069917,1/12/2023,1/22/2023,Other
Harelbeke,3.313275,50.847432,1/12/2023,1/22/2023,Other
Lochristi,3.80262,51.090583,1/14/2023,1/22/2023,Other
Asse,4.201812,50.911137,1/12/2023,1/22/2023,Other
Namur,4.759404,50.468637,1/13/2023,1/13/2023,Other
Izegem,3.215657,50.923408,1/10/2023,1/10/2023,Other
Oostende,2.894903,51.211113,1/8/2023,1/8/2023,Other
Peer,5.45436798,51.13921323,1/8/2023,1/8/2023,Other
Merbes-le-Château,4.21625217,50.31881619,1/8/2023,1/8/2023,Other
La louviere,4.119,50.4874,1/9/2023,1/9/2023,Other
Froidchapelle,4.3115,50.1498,1/8/2023,1/8/2023,Other
Lanaken,5.68612,50.90002,1/1/2023,1/1/2023,Other
Peer,5.45457,51.13831,1/8/2023,1/8/2023,Other
Wingene,3.27171,51.06149,1/4/2023,1/4/2023,Other
Retie,5.04502,51.21892,1/3/2023,1/3/2023,Other
Binche,4.2170659,50.40398256,1/1/2023,1/1/2023,Other
Péronne-lez-Antoing,3.4549,50.54567,1/1/2023,1/1/2023,Other
Liège,5.5687,50.6323,1/1/2023,1/1/2023,Other
Ieper,2.89054,50.84224,12/30/2022,12/30/2022,Other
Fontaine l'Eveque,4.325,50.4123,12/26/2022,12/26/2022,Other
Blankenberge,3.143864262,51.31557559,12/27/2022,12/27/2022,Other
Oostende,2.91365591,51.23508588,12/22/2022,12/22/2022,Other
Diksmuide,2.908936063,51.03644774,12/21/2022,12/21/2022,Other
Nivelles,4.323166525,50.59119422,12/20/2022,12/20/2022,Other
Louvain-la-Neuve,4.60415,50.66675,12/20/2022,12/20/2022,Other
Steenokkerzeel,4.577313,50.966946,12/19/2022,12/19/2022,Other
Knesselare Aalter,3.383245529,51.12230505,12/20/2022,12/20/2022,Other
Nivelles,4.323166525,50.59119422,12/15/2022,12/15/2022,Other
De Panne,2.563157173,51.07489279,12/14/2022,12/14/2022,Other
Ingelmunster,3.259289236,50.91670734,12/14/2022,12/14/2022,Other
Diksmuide,2.9275,51.02334,12/19/2022,12/19/2022,Other
Durbuy,5.51562,50.31072,12/15/2022,12/15/2022,Other
Hasselt,5.278989274,50.95660764,12/4/2022,12/4/2022,Other
Blankenberge,3.142412446,51.32083553,11/29/2022,11/29/2022,Other
Middelkerke,2.806606479,51.18517593,11/28/2022,11/28/2022,Other
Sint-Truiden,5.240638,50.816047,12/2/2022,12/12/2022,Other
Fosses-la-Ville,4.6805,50.3757,11/28/2022,11/28/2022,Other
Evergem,3.747758502,51.14862507,11/28/2022,11/28/2022,Other
De Pinte,3.696926628,50.98094784,11/29/2022,11/29/2022,Other
Lier,4.56023364,51.15145299,11/27/2022,11/27/2022,Other
Deinze,3.499899643,50.99541814,11/17/2022,11/17/2022,Other
Lontzen,5.996955,50.656265,11/19/2022,11/19/2022,Other
Moerbeke Waas,3.939985,51.173,11/11/2022,11/11/2022,Other
Louvain-la-Neuve,4.604,50.6657,11/15/2022,11/15/2022,Other
Seneffe,4.238276809,50.52991073,11/13/2022,11/13/2022,Other
Hélécine,4.97534347,50.74757306,11/15/2022,11/15/2022,Other
Oostende,2.903667035,51.22773061,11/7/2022,11/7/2022,Other
Smeermaas,5.678196,50.883378,11/2/2022,11/2/2022,Other
Keiem,2.882115369,51.08103015,11/10/2022,11/10/2022,Other
Asper,3.659342862,50.92082847,11/9/2022,11/9/2022,Other
Oostende,2.944943277,51.23202872,11/13/2022,11/13/2022,Other
Gent,3.719687817,51.03597773,11/10/2022,11/10/2022,Other
Lennik,4.180387,50.828299,11/17/2022,11/17/2022,Other
Lievegem,3.618330731,51.10080413,10/1/2022,10/1/2022,Other
Woumen,2.856231237,50.99224045,11/1/2022,11/1/2022,Other
Gent,3.682208634,51.05684989,11/1/2022,11/1/2022,Other
Gent,3.7354,51.09814,10/29/2022,10/29/2022,Other
Diksmuide,2.836921985,50.9909023,10/31/2022,10/31/2022,Other
Oostkamp,3.25160432,51.15279823,10/14/2022,10/14/2022,Other
Nijlen,4.62664,51.15102,10/29/2022,10/29/2022,Other
Soignies,4.034511,50.91096,11/5/2022,11/5/2022,Other
Brugelette,3.88727,50.58564,11/1/2022,11/9/2022,Zoo
Hoboken,4.350236785,51.16928456,10/21/2022,10/21/2022,Other
Amay,5.3237,50.5427,10/25/2022,10/25/2022,Other
Zonhoven,5.327840002,50.9828358,10/21/2022,10/21/2022,Other
Puurs,4.313477926,51.06303716,10/23/2022,10/23/2022,Other
Kruisem,3.684113642,50.90198286,10/22/2022,10/22/2022,Other
Heusden,3.828627605,51.03977402,10/21/2022,10/21/2022,Other
Deurne,4.462910564,51.19675315,10/19/2022,10/19/2022,Other
Bornem,4.235155,51.088987,10/23/2022,10/23/2022,Other
Eghezee,4.90486,50.57819,10/21/2022,10/21/2022,Other
Eke,3.64776,50.95656,10/21/2022,10/21/2022,Other
Frasnes-les-Avaing,3.53455,50.68861,10/18/2022,10/18/2022,Other
Aywaille,5.63123,50.41312,10/7/2022,10/7/2022,Other
Heers,5.303059,50.757443,10/5/2022,10/5/2022,Other
Lanaken,5.65179,50.890398,10/5/2022,10/5/2022,Other
Kapellen,4.41554714,51.31079034,10/4/2022,10/4/2022,Other
Veldegem,3.148349022,51.09985906,10/8/2022,10/8/2022,Other
Roeselare,3.15747177,50.94158953,10/4/2022,10/4/2022,Other
Evergem,5.72485,51.16128,10/17/2022,10/19/2022,Other
Brugge,3.19748822,51.23140012,10/10/2022,10/10/2022,Other
Clavier,5.2497,50.4325,10/10/2022,10/10/2022,Other
Rochefort,5.2218,50.1547,10/11/2022,10/11/2022,Other
Oudenaarde,3.621649436,50.86786561,10/2/2022,10/2/2022,Other
Theux,5.80979,50.5343,10/6/2022,10/16/2022,Other
Clavier,5.245157764,50.41232088,9/28/2022,9/28/2022,Other
Oudsbergen,5.614206,51.04369,9/29/2022,9/29/2022,Other
Woumen,2.8632894477,50.98336921,9/27/2022,9/27/2022,Other
Brugge,3.227282616,51.20719423,9/26/2022,9/26/2022,Other
Kortrijk,3.243104287,50.83438028,9/26/2022,9/26/2022,Other
Hologne sur Geer,5.203109,50.669515,9/27/2022,9/27/2022,Other
Diksmuide,2.79513,51.06076,10/1/2022,10/5/2022,Other
Avelgem,3.489438725,50.78727577,9/23/2022,9/23/2022,Other
Brugge,3.227588,51.20744,9/20/2022,9/20/2022,Other
Brugge,3.229605959,51.2089805,9/22/2022,9/22/2022,Other
Bredene,2.956681745,51.23220135,9/25/2022,9/25/2022,Other
Kinrooi,5.822128,51.134644,9/21/2022,9/21/2022,Other
Zelzate,3.835018727,51.20472709,9/22/2022,9/22/2022,Other
Zwevezele,3.22256,51.0374,9/25/2022,9/26/2022,Other
Brugge,3.225746506,51.2062796,9/17/2022,9/17/2022,Other
Aalbeke,3.232176556,50.78024189,9/15/2022,9/15/2022,Other
Kortrijk,3.249574454,50.80198923,9/13/2022,9/13/2022,Other
Antwerpen,4.259548002,51.35854367,9/14/2022,9/14/2022,Other
Bocholt,5.58139,51.19645,9/17/2022,9/22/2022,Other
Clavier ,5.242916871,50.41339452,9/14/2022,9/14/2022,Other
Clavier ,5.376207038,50.39555396,9/14/2022,9/14/2022,Other
Zoutleeuw,5.09133,50.86435,6/18/2022,6/18/2022,Other
Bocholt,5.58139,51.19645,1/3/2022,3/31/2022,Other
Beernem,3.37083,51.13012,9/15/2022,9/20/2022,Other
Gent,3.770988154,51.11665658,9/8/2022,9/8/2022,Other
Brugge,3.18176038,51.20464816,9/8/2022,9/8/2022,Other
De Haan,3.025726574,51.27689875,9/10/2022,9/10/2022,Other
Kortenaken,5.022029,50.902794,9/10/2022,9/10/2022,Other
Antoing,3.467062,50.548463,9/11/2022,9/11/2022,Other
Zuienkerke,3.157742,51.22627,8/28/2022,8/28/2022,Other
Barvaux,5.259015,50.326536,9/6/2022,9/6/2022,Other
Dudzele,3.213213,51.275279,9/6/2022,9/6/2022,Other
Gistel,2.942842,51.143576,8/31/2022,8/31/2022,Other
Clavier,5.371891,50.396063,9/5/2022,9/5/2022,Other
Drongen,3.636725,51.052396,8/28/2022,8/28/2022,Other
Knokke,3.35541,51.332658,8/27/2022,8/27/2022,Other
Zuienkerke,3.178287,51.260457,8/26/2022,8/26/2022,Other
Koksijde,2.666277,51.132948,8/26/2022,8/26/2022,Other
Brugge,3.192047,51.228513,8/26/2022,8/26/2022,Other
Oostduinkerke,2.666277,51.132948,8/25/2022,8/25/2022,Other
Clavier,5.293371,50.395265,8/27/2022,8/27/2022,Other
Merelbeke,3.746687,51.02031,7/28/2022,7/28/2022,Other
Aalst,4.042349,50.92582,8/7/2022,8/7/2022,Other
Oostende,2.847568,51.197738,8/4/2022,8/4/2022,Other
Roeselare,3.16102,50.95062,7/30/2022,7/30/2022,Backyard
Heusden-Zolder,5.25174,51.0161,7/17/2022,7/17/2022,Other
Oostende,2.85138,51.20077,7/22/2022,7/22/2022,Other
Oostende,2.85005,51.19414,7/22/2022,7/22/2022,Other
Oudenaarde,3.648,50.85247,7/20/2022,7/20/2022,Other
Bredene,2.987766,51.248154,7/19/2022,7/19/2022,Other
Knokke-Heist,3.274628,51.350056,7/21/2022,7/21/2022,Other
Zele,4.03987,51.06851,7/14/2022,7/14/2022,Other
Lummen,5.150162,50.963416,7/6/2022,7/6/2022,Other
Oostende,2.874407,51.213701,7/1/2022,7/1/2022,Other
Roeselare,3.13605,50.92929,6/30/2022,6/30/2022,Other
Raversijde ,2.847256,51.197565,6/30/2022,6/30/2022,Other
Zeebrugge,3.211849,51.3604,6/30/2022,6/30/2022,Other
Gent,3.718829,51.023831,6/21/2022,6/21/2022,Other
Wenduine,3.075581,51.300128,6/23/2022,6/23/2022,Other
Westende,2.760577,51.163437,6/23/2022,6/23/2022,Other
Blankenberge,3.13,51.31,6/20/2022,6/20/2022,Other
Oostduinkerke,2.679164,51.134696,6/17/2022,6/17/2022,Other
Oostende,2.933846,51.239486,6/19/2022,6/19/2022,Other
Knokke-Heist,3.3187,51.36,6/16/2022,6/16/2022,Other
Sint-Idesbald,2.61,51.11,6/16/2022,6/16/2022,Other
Houtem,2.605613,51.011309,6/13/2022,6/13/2022,Other
Oostende,2.906225,51.229328,6/15/2022,6/15/2022,Other
Desteldonk,3.7851,51.11418,6/9/2022,6/9/2022,Other
Nieuwpoort,2.744218,51.135606,6/3/2022,6/3/2022,Other
Nieuwpoort,2.732114,51.155173,6/3/2022,6/3/2022,Other
Lombardsijde,2.74566,51.15779,6/3/2022,6/3/2022,Other
Mariakerke,2.88248,51.218832,6/2/2022,6/2/2022,Other
Oostende,2.885502,51.215911,6/2/2022,6/2/2022,Other
Oostende,2.935454,51.222444,5/31/2022,5/31/2022,Other
Oostende,2.89302,51.223805,4/13/2022,4/13/2022,Other
Visé,5.688494,50.7382,4/4/2022,4/12/2022,Other
Brasschaat,4.449914,51.29204,4/3/2022,4/7/2022,Other
Drongen,3.637357,51.049234,3/6/2022,3/6/2022,Other
Gent,3.70697,51.03679,3/6/2022,3/6/2022,Other
Nieuwpoort,2.74572,51.15976,3/5/2022,3/5/2022,Other
De Haan,3.040519,51.277399,3/3/2022,3/3/2022,Other
Vrasene,4.154308,51.217363,3/6/2022,3/6/2022,Other
Oud-Turnhout,5.021961,51.310534,2/26/2022,2/26/2022,Other
Blankenberge,3.147005,51.299042,2/16/2022,2/16/2022,Other
Kontich,4.40504,51.14474,2/19/2022,2/19/2022,Other
Arendonk,5.08574,51.313825,2/11/2022,2/11/2022,Other
Oostakker,3.695821,51.023508,2/9/2022,2/9/2022,Other
Kalmthout,4.459847,51.365284,2/4/2022,2/4/2022,Other
Evergem,3.70792,51.11199,2/1/2022,2/1/2022,Other
Geraardsbergen,3.9473,50.8019,1/31/2022,1/31/2022,Other
Seraing,5.544734,50.604793,1/20/2022,1/20/2022,Other
Verrebroek,4.19419,51.26908,1/27/2022,1/27/2022,Other
Duffel,4.51999,51.09591,1/29/2022,1/29/2022,Other
Dessel,5.098982,51.2299,1/31/2022,1/31/2022,Other
Verrebroek,4.19419,51.26908,1/27/2022,1/27/2022,Other
Berchem,4.43707,51.19839,1/20/2022,1/20/2022,Other
Stabroek,4.39872,51.30528,1/29/2022,1/29/2022,Other
Geel,5.02911,51.19639,1/22/2022,1/22/2022,Other
Oud-Heverlee,4.66296,50.82357,1/25/2022,1/25/2022,Other
Doel,4.23838,51.33221,1/24/2022,1/24/2022,Other
Blankenberge,3.12904,51.31732,1/24/2022,1/24/2022,Other
Oud-Heverlee,4.66342,50.82345,1/24/2022,1/24/2022,Other
Zeebrugge,3.17092,51.32842,1/23/2022,1/23/2022,Other
Oud-Heverlee,4.659324,50.82327,1/23/2022,1/23/2022,Other
Braschaat,4.50417,51.33864,1/18/2022,1/18/2022,Other
Gent,3.690637,51.065352,1/19/2022,1/19/2022,Other
Oud-Heverlee,4.658706,50.823033,1/21/2022,1/21/2022,Other
Maasmechelen,5.69628,50.96664,1/14/2022,1/14/2022,Other
Gent,3.74131,51.04729,1/15/2022,1/15/2022,Other
Dilsen-Stokkem,5.76562,51.00598,1/12/2022,1/12/2022,Other
Maasmechelen,5.74216,50.94905,1/8/2022,1/8/2022,Other
Kapellen,4.42598,51.34693,1/5/2022,1/5/2022,Other
Ichtegem,3.03043,51.151,12/31/2021,12/31/2021,Other
Lombardsijde,2.75257,51.15169,1/1/2022,1/1/2022,Other
Ichtegem,3.03043,51.151,12/31/2021,12/31/2021,Other
Middelkerke,2.79868,51.15312,1/2/2022,1/2/2022,Other
Deinze,3.54659,50.95216,12/28/2021,12/28/2021,Other
Gistel,2.98745,51.12965,12/19/2021,12/19/2021,Other
Merksem,4.44623,51.24808,12/28/2021,12/28/2021,Other
Waarschoot,3.603801,51.1518,12/22/2021,12/22/2021,Other
Oostduinkerke,2.67851,51.11935,12/19/2021,12/19/2021,Other
Desselgem,3.37979,50.87397,12/22/2021,12/22/2021,Other
Oostakker,3.68974,51.09108,12/20/2021,12/20/2021,Other
De Haan,3.0204,51.27514,12/18/2021,12/18/2021,Other
Lo-Reninge,2.7977,50.96978,12/16/2021,12/16/2021,Other
Drongen,3.63733,51.04918,12/18/2021,12/18/2021,Other
Nijlen,4.66929,51.15846,12/15/2021,12/15/2021,Other
Bredene,2.98945,51.25941,12/11/2021,12/11/2021,Other
Oostende,2.854511,51.205853,12/9/2021,12/9/2021,Other
Alveringem,2.72138,51.01797,12/8/2021,12/8/2021,Other
Diksmuide,2.870993,50.98415,11/29/2021,11/29/2021,Other
Oudenburg,3.00432,51.19706,11/20/2021,11/20/2021,Other
Alveringem,2.65354,50.94326,11/19/2021,11/19/2021,Other
Oostende,2.949,51.220099,11/18/2021,11/18/2021,Other
Merksem,4.454777,51.244912,11/14/2021,11/14/2021,Other
Zandhoven,4.685936,51.193692,11/13/2021,11/13/2021,Other
Zonhoven,5.32698,50.9801,11/13/2021,11/13/2021,Other
Middelkerke,2.803557,51.184102,11/11/2021,11/11/2021,Other
Oostende,2.93138,51.21193,11/10/2021,11/10/2021,Other
Ekeren,4.42049,51.275508,11/4/2021,11/4/2021,Other
