location,longitude,latitude,start,end,epiUnit
Brunsbüttel,9.14,53.898,11/22/2021,11/22/2021,Not applicable
Nortorf,9.842105,54.161589,11/18/2021,12/21/2021,Not applicable
Rendsburg,9.654257,54.28934,11/15/2021,12/21/2021,Not applicable
Brunsbüttel,9.1,53.89,11/14/2021,11/18/2021,Not applicable
Friedrichskoog,8.841281,54.023977,11/7/2021,11/18/2021,Not applicable
Nortorf,9.330633,53.901484,11/17/2021,11/21/2021,Not applicable
Rastorf,10.249944,54.287788,11/13/2021,11/22/2021,Not applicable
Harrislee,9.419,54.8312,11/15/2021,11/22/2021,Not applicable
Bevern,9.777417,53.746228,11/15/2021,11/21/2021,Not applicable
Ritzerau,10.572254,53.658475,11/16/2021,11/18/2021,Not applicable
Schwentinental,10.2547,54.283,11/10/2021,11/17/2021,Not applicable
Brunsbüttel,9.1273,53.888,11/8/2021,11/16/2021,Not applicable
Wöhrden,8.982974,54.150143,11/8/2021,11/16/2021,Not applicable
Milstedt,9.0997,54.475424,11/14/2021,11/17/2021,Not applicable
Heide,9.1214,54.1909,11/9/2021,11/16/2021,Not applicable
Reußenköge,8.9116,54.578,11/14/2021,11/17/2021,Not applicable
Wesselburenerkoog,8.834,54.247,11/8/2021,11/16/2021,Not applicable
Büsum,8.86,54.126667,11/8/2021,11/16/2021,Not applicable
Dammfleth,9.346,53.8896,11/11/2021,11/14/2021,Not applicable
Itzehoe,9.5054,53.9255,11/11/2021,11/14/2021,Not applicable
Horst (Holstein),9.621,53.816,11/11/2021,11/14/2021,Not applicable
Büdelsdorf,9.69,54.314,11/11/2021,11/21/2021,Not applicable
Wewelsfleth,9.359407,53.83926,11/11/2021,11/14/2021,Not applicable
Hattstedtermarsch,8.938317,54.546968,11/10/2021,11/14/2021,Not applicable
Dagebüll,8.735397,54.722266,11/10/2021,11/14/2021,Not applicable
Rastorf,10.254148,54.285267,11/8/2021,11/12/2021,Not applicable
Schwentinental,10.248656,54.287616,11/8/2021,11/12/2021,Not applicable
Norderstedt,9.992977,53.709695,11/9/2021,11/11/2021,Not applicable
Büsum,8.857998,54.126,11/4/2021,11/10/2021,Not applicable
Brunsbüttel,9.083,53.906,11/4/2021,11/10/2021,Not applicable
Ockholm,8.807602,54.658691,11/10/2021,11/10/2021,Not applicable
Sylt,8.473,54.877,11/2/2021,11/7/2021,Not applicable
Sandesneben,10.485,53.688,11/9/2021,11/10/2021,Not applicable
Dagebüll,8.772583,54.686882,11/4/2021,11/10/2021,Not applicable
Husum,9.01,54.477843,11/4/2021,11/10/2021,Not applicable
Reußenköge,8.814,54.599,11/4/2021,11/10/2021,Not applicable
Eckernförde,9.84,54.467,11/7/2021,12/21/2021,Not applicable
Kollmar,9.461766,53.732022,11/7/2021,11/9/2021,Not applicable
Schwentinental,10.248,54.287,11/2/2021,11/9/2021,Not applicable
Hemmingstedt,9.088,54.149,11/1/2021,11/4/2021,Not applicable
Brunsbüttel,9.128,53.888,10/28/2021,11/4/2021,Not applicable
Groven,8.996,54.331,11/1/2021,11/4/2021,Not applicable
Sylt,8.489156,54.876424,11/3/2021,11/7/2021,Not applicable
Büttel,9.232,53.908,11/4/2021,11/4/2021,Not applicable
Brokdorf,9.309829,53.86639,11/1/2021,11/1/2021,Not applicable
Reußenköge,8.814,54.601,11/1/2021,11/3/2021,Not applicable
Kremperheide,9.481,53.893,10/29/2021,11/1/2021,Not applicable
Galmsbüll,8.697,54.76,10/28/2021,11/1/2021,Not applicable
Rodenäs,8.62,54.887,10/28/2021,11/1/2021,Not applicable
Dobersdorf,10.289496,54.32552,10/27/2021,11/2/2021,Not applicable
Kirchbarkau,10.140328,54.212757,10/28/2021,11/2/2021,Not applicable
Meldorf,9.073804,54.093121,10/26/2021,10/28/2021,Not applicable
Heide,9.116,54.198,10/26/2021,10/28/2021,Not applicable
Marnedeich,8.984064,53.9438,10/25/2021,10/28/2021,Not applicable
Brunsbüttel,9.201,53.892,10/25/2021,10/29/2021,Not applicable
Pellworm,8.549,54.463,10/27/2021,10/29/2021,Not applicable
Pellworm,8.549,54.463,10/27/2021,10/29/2021,Not applicable
Friedrichstadt,9.0965,54.3765,10/27/2021,10/29/2021,Not applicable
Galmsbüll,8.70703,54.752554,10/26/2021,10/29/2021,Not applicable
Husum,9.083,54.483,10/26/2021,10/29/2021,Not applicable
Reußenköge,8.834,54.636,10/26/2021,10/29/2021,Not applicable
Okholm,8.824854,54.647419,10/21/2021,10/27/2021,Not applicable
Lunden,9.026683,54.333892,10/24/2021,10/27/2021,Not applicable
Groven,8.996448,54.331738,10/24/2021,10/27/2021,Not applicable
Wesselburenerkoog,8.841199,54.24139,10/21/2021,10/27/2021,Not applicable
Hillgroven,8.864079,54.224776,10/21/2021,10/31/2021,Not applicable
Nordstrand,8.959351,54.50743,10/17/2021,10/28/2021,Forest
Husum,9.0086,54.48,10/17/2021,10/28/2021,Forest
Reußenköge,8.8899,54.5928,10/18/2021,10/28/2021,Forest
Nordstrand,8.8127,54.479,10/18/2021,10/28/2021,Forest
Nordstrand,8.85,54.46,10/14/2021,10/28/2021,Forest
Pellworm,8.55,54.46,10/14/2021,10/28/2021,Forest
Pellworm,8.55,54.46,10/14/2021,10/28/2021,Forest
Pellworm,8.55,54.46,10/14/2021,10/28/2021,Forest
Pellworm,8.55,54.46,10/14/2021,10/28/2021,Forest
Pellworm,8.55,54.46,10/14/2021,10/28/2021,Forest
Pellworm,8.55,54.46,10/18/2021,10/28/2021,Forest
Pellworm,8.55,54.46,10/14/2021,10/28/2021,Forest
Pellworm,8.55,54.46,10/14/2021,10/28/2021,Forest
Pellworm,8.55,54.46,10/14/2021,10/28/2021,Forest
Pellworm,8.55,54.46,10/14/2021,10/28/2021,Forest
Pellworm,8.55,54.46,10/14/2021,10/28/2021,Forest
Pellworm,8.55,54.46,10/14/2021,10/28/2021,Forest
Pellworm,8.55,54.46,10/13/2021,10/28/2021,Not applicable
