location,longitude,latitude,start,end,epiUnit
Vöcklabruck,13.598,47.948,1/26/2023,1/31/2023,Not applicable
Wien,16.428,48.209,1/24/2023,1/26/2023,Not applicable
Wien,16.38,48.255,1/24/2023,1/26/2023,Not applicable
Wien,16.536,48.206,1/24/2023,1/26/2023,Not applicable
Wien,16.417,48.217,1/24/2023,1/26/2023,Not applicable
Wien,16.462,48.173,1/22/2023,1/26/2023,Not applicable
Wien,16.462,48.173,1/19/2023,1/23/2023,Not applicable
Krems-Land,15.66,48.55,1/19/2023,1/23/2023,Not applicable
Krems-Land,15.67,48.56,1/19/2023,1/23/2023,Not applicable
Krems-Land,15.67,48.55,1/19/2023,1/23/2023,Not applicable
Wien,16.339202,48.15524,1/22/2023,1/26/2023,Not applicable
Tulln,16.34285,48.290332,1/22/2023,1/24/2023,Not applicable
Wien,16.46297,48.173788,1/19/2023,1/23/2023,Not applicable
Wien,16.382938,48.211891,1/22/2023,1/23/2023,Not applicable
Krems-Land,15.678722,48.554909,1/19/2023,1/23/2023,Not applicable
Krems-Land,15.681467,48.553592,1/19/2023,1/23/2023,Not applicable
Krems-Land,15.703924,48.476015,1/16/2023,1/19/2023,Not applicable
Innsbruck,11.327398,47.261306,1/17/2023,1/24/2023,Not applicable
Wien,16.462208,48.173541,1/17/2023,1/22/2023,Not applicable
Wien,16.420478,48.240506,1/17/2023,1/22/2023,Not applicable
Wien,16.466151,48.174819,1/18/2023,1/22/2023,Not applicable
Melk,15.333095,48.242889,1/12/2023,1/19/2023,Not applicable
Wien,16.390634,48.246811,1/17/2023,1/19/2023,Not applicable
Wien,16.436824,48.208537,1/17/2023,1/19/2023,Not applicable
Wien,16.44611,48.21718,1/16/2023,1/19/2023,Not applicable
Krems-Land,15.69902,48.474859,1/16/2023,1/19/2023,Not applicable
Krems-Land,15.698936,48.4814,1/16/2023,1/19/2023,Not applicable
Väcklabruck,13.61,47.959532,1/11/2023,1/18/2023,Not applicable
Wien,16.39,48.24,1/15/2023,1/16/2023,Not applicable
Melk,15.2974,48.229,1/15/2023,1/17/2023,Not applicable
Hartberg-Fürstenfeld,15.9,47.22,1/15/2023,1/19/2023,Not applicable
Krems Land,15.68,48.55,1/14/2023,1/17/2023,Not applicable
Korneuburg,16.15,48.39,1/13/2023,1/17/2023,Not applicable
Amstetten,14.8,48.16,1/9/2023,1/16/2023,Not applicable
Wien,16.46,48.19,1/12/2023,1/16/2023,Not applicable
Schrems,15.12,48.78,1/10/2023,1/15/2023,Not applicable
Wien,16.37,48.25,1/11/2023,1/16/2023,Not applicable
Wien,16.4,48.23,1/10/2023,1/16/2023,Not applicable
Melk,15.29,48.23,1/12/2023,1/15/2023,Not applicable
Gmünd,15.08,48.79,1/12/2023,1/16/2023,Not applicable
Gmünd,15.04,48.74,1/12/2023,1/16/2023,Not applicable
Amstetten,14.7,48.16,1/4/2023,1/16/2023,Not applicable
Linz-Land,14.15,48.23,1/16/2023,12/31/1969,Backyard
Kufstein,12.23,47.63,1/15/2023,12/31/1969,Zoo
Wien,16.410238,48.228918,1/8/2023,1/11/2023,Not applicable
Wien,16.410753,48.230841,1/8/2023,1/11/2023,Not applicable
Melk,15.305028,48.229433,1/6/2023,1/11/2023,Not applicable
Melk,15.297271,48.229297,1/8/2023,1/11/2023,Not applicable
Melk,15.304406,48.229233,1/3/2023,1/11/2023,Not applicable
Wien,16.426878,48.218997,1/4/2023,1/8/2023,Not applicable
Gänserndorf,16.72422,48.47178,1/1/2023,1/8/2023,Not applicable
Wien,16.456318,48.194129,1/2/2023,1/11/2023,Not applicable
Melk,15.2977,48.2286,1/1/2023,1/3/2023,Not applicable
Melk,15.3055,48.2283,12/31/2022,1/3/2023,Not applicable
Melk,15.2952,48.2281,12/31/2022,1/3/2023,Not applicable
Melk,15.3048,48.2306,12/28/2022,1/2/2023,Not applicable
Gmünd,14.9884,48.7673,12/30/2022,1/2/2023,Not applicable
Graz-Umgebung,15.55,47.15,11/6/2022,12/11/2022,Backyard
Melk,15.305483,48.230819,12/27/2022,1/1/2023,Not applicable
Vienna,16.424591,48.229562,12/22/2022,12/29/2022,Not applicable
