location,longitude,latitude,start,end,epiUnit
Kummerow,12.82,53.74,12/1/2022,12/31/1969,Backyard
Bützow,12,53.84,11/29/2022,12/31/1969,Backyard
Wusterhusen,13.62,54.11,12/1/2022,12/31/1969,Backyard
Hoort,11.321,53.48,11/27/2022,12/31/1969,Backyard
Wittendörp,11.15,53.5,11/28/2022,12/31/1969,Backyard
Neustadt-Glewe,11.59,53.37,11/26/2022,12/31/1969,Backyard
Goldberg,12.06,53.55,11/29/2022,12/31/1969,Backyard
Demmin,13.01,53.87,11/28/2022,12/31/1969,Backyard
Friedland,13.53,53.66,11/28/2022,12/31/1969,Backyard
Kuckssee,13.13,53.52,11/28/2022,12/31/1969,Backyard
Breesen,13.16,53.62,11/28/2022,12/31/1969,Backyard
Cölpin,13.43,53.52,11/27/2022,12/31/1969,Backyard
Pasewalk,13.98,53.5,11/27/2022,12/31/1969,Backyard
Demmin,13.02,53.91,11/27/2022,12/31/1969,Backyard
Strasburg (Uckermark),13.74,53.51,11/26/2022,12/31/1969,Backyard
Jatznick,13.96,53.56,11/25/2022,12/31/1969,Backyard
Züssow,13.56,53.96,11/26/2022,12/31/1969,Backyard
Pampow,11.36,53.56,11/26/2022,12/31/1969,Backyard
Wittendörp,11,53.5,11/26/2022,12/31/1969,Backyard
Strohkirchen,11.31,53.39,11/26/2022,12/31/1969,Backyard
Ziegendorf,11.858,53.307,11/26/2022,12/31/1969,Backyard
Reimershagen,12.15,53.64,11/24/2022,12/31/1969,Backyard
Demmin,13,53.93,11/26/2022,12/31/1969,Backyard
Friedland,13.51,53.7,11/26/2022,12/31/1969,Backyard
Kummerow,12.82,53.74,11/25/2022,12/31/1969,Backyard
Zölkow,11.83,53.56,11/24/2022,12/31/1969,Backyard
Neukalen,12.791,53.826,11/24/2022,12/31/1969,Backyard
Anklam,13.72,53.85,11/23/2022,12/31/1969,Backyard
Insel Poel,11.424,54.013,11/16/2022,11/16/2022,Not applicable
Zingst,12.881,54.423,11/10/2022,11/10/2022,Not applicable
Rambin,13.1989,54.3591,11/2/2022,11/9/2022,Not applicable
Kritzmow,12.047,54.05,10/24/2022,10/27/2022,Not applicable
Neuenkirchen,13.29968,54.538937,7/5/2022,7/10/2022,Not applicable
Neuenkirchen,13.2996,54.5389,7/5/2022,7/6/2022,Not applicable
Zingst,12.727,54.408,6/22/2022,6/23/2022,Not applicable
Insel Poel,11.492,54.026,6/19/2022,6/19/2022,Not applicable
Bernitt,11.882,53.888,6/1/2022,6/9/2022,Not applicable
Insel Poel,11.423,53.965,6/1/2022,6/2/2022,Not applicable
Zingst,12.7285,54.4083,6/1/2022,6/2/2022,Not applicable
Bernitt,11.882,53.888,5/19/2022,5/29/2022,Not applicable
Dreschvitz,13.213,54.399,5/23/2022,5/24/2022,Not applicable
Zingst,12.728,54.409,5/22/2022,5/24/2022,Not applicable
Dreschvitz,13.21,54.4,5/11/2022,5/19/2022,Not applicable
Insel Poel,11.49,54.025,5/11/2022,5/19/2022,Not applicable
Neuenkirchen,13.355,54.548,5/11/2022,5/19/2022,Not applicable
Ummanz,13.151,54.428,5/11/2022,5/19/2022,Not applicable
Rambin,13.209,54.357,5/11/2022,5/19/2022,Not applicable
Ummanz,13.119,54.427,5/11/2022,5/11/2022,Not applicable
Neuenkirchen,13.299,54.539,5/4/2022,5/5/2022,Not applicable
Wismar,11.451,53.897,4/22/2022,5/4/2022,Not applicable
Barth,12.718,54.37,4/25/2022,4/25/2022,Not applicable
Greifswald,13.455,54.094,3/17/2022,3/24/2022,Not applicable
Zierow,11.378,53.936,3/12/2022,3/23/2022,Not applicable
Loissin,13.5054,54.127,3/7/2022,3/15/2022,Not applicable
Mönchgut,13.726,54.338,3/7/2022,3/7/2022,Not applicable
Koserow,13.999,54.05,2/24/2022,3/3/2022,Not applicable
Rambin,13.25,54.37,3/1/2022,3/1/2022,Not applicable
Wismar,11.45,53.89,2/22/2022,2/22/2022,Not applicable
Wismar,11.457,53.878,2/17/2022,2/17/2022,Not applicable
Trent,13.223,54.55,2/3/2022,2/3/2022,Not applicable
Kreien,12.044,53.4102,1/23/2022,1/25/2022,Not applicable
Schwerin,11.42,53.614,1/16/2022,1/18/2022,Not applicable
Kreien,12.043735,53.409035,1/12/2022,1/18/2022,Not applicable
Putbus,13.511311,54.343603,1/10/2022,1/10/2022,Not applicable
Dobbertin,12.061557,53.629054,1/4/2022,1/10/2022,Not applicable
Rambin,13.207626,54.368459,11/8/2021,11/8/2021,Not applicable
Jürgenshagen,11.805,53.898,1/3/2022,1/6/2022,Not applicable
Ahrenshoop,12.403,54.371,12/31/2021,12/31/2021,Not applicable
Dobbertin,12.068,53.6186,12/29/2021,1/2/2022,Not applicable
Greifswald,13.36086,54.18367,12/29/2021,1/2/2022,Not applicable
Grabow,11.576062,53.27638,1/2/2022,1/5/2022,Not applicable
Lübtheen,11.123867,53.299492,1/2/2022,1/5/2022,Not applicable
Kreien,12.0456,53.4048,1/2/2022,1/5/2022,Not applicable
Ludwigslust,11.491,53.347,1/2/2022,1/5/2022,Not applicable
Ahrenshoop,12.3944,54.359,12/28/2021,12/28/2021,Not applicable
Wustrow,12.385,54.351,12/22/2021,12/22/2021,Not applicable
Barth,12.727221,54.361992,12/21/2021,12/21/2021,Not applicable
Eixen,12.727275,54.170398,12/21/2021,12/21/2021,Not applicable
Carlow,10.933435,53.734091,12/6/2021,12/14/2021,Not applicable
Wustrow,12.394,54.349979,12/9/2021,12/9/2021,Not applicable
Greifswald,13.403,54.09,11/28/2021,12/7/2021,Not applicable
Faulenrost,12.785986,53.638106,11/30/2021,12/2/2021,Not applicable
Greifswald,13.413363,54.079826,11/21/2021,11/29/2021,Not applicable
Süderholz,13.01838,54.038268,11/29/2021,11/29/2021,Not applicable
Richtenberg,12.892091,54.202203,11/24/2021,11/24/2021,Not applicable
Jarmen,13.334075,53.92521,11/16/2021,11/22/2021,Not applicable
Hohen Viecheln,11.527748,53.778949,11/22/2021,11/23/2021,Not applicable
Wolgast,13.781026,54.053513,11/9/2021,11/15/2021,Not applicable
Hinrichshagen,13.358785,54.078367,11/4/2021,11/15/2021,Not applicable
Sassnitz,13.580518,54.513509,11/8/2021,11/8/2021,Not applicable
Rambin,13.207626,54.368459,11/8/2021,11/8/2021,Not applicable
Murchin,13.725269,53.904106,10/31/2021,11/8/2021,Not applicable
Warin,11.693,53.805,11/1/2021,11/9/2021,Not applicable
Jürgenshagen,11.804,53.9,11/7/2021,11/9/2021,Not applicable
Wolgast,13.774603,54.06,10/30/2021,11/3/2021,Not applicable
Wolgast,13.774,54.058,10/30/2021,11/3/2021,Not applicable
Zinnowitz,13.917324,54.063048,10/30/2021,11/3/2021,Not applicable
Greifswald,13.402,54.095,10/24/2021,11/2/2021,Not applicable
Greifswald,13.45,54.092,10/21/2021,11/2/2021,Not applicable
Wustrow,12.39467,54.343819,10/31/2021,10/31/2021,Not applicable
Greifswald,13.37,54.09,10/19/2021,11/23/2021,Other
Wismar,11.47,53.88,11/3/2021,12/5/2021,Backyard
Greifswald,13.42,54.17,10/19/2021,10/20/2021,Forest
